Bin	Quantity	Sum	Percent
335	0	9,993	99.89004398241
336	0	9,993	99.89004398241
337	0	9,993	99.89004398241
338	0	9,993	99.89004398241
339	0	9,993	99.89004398241
340	0	9,993	99.89004398241
341	0	9,993	99.89004398241
342	0	9,993	99.89004398241
343	0	9,993	99.89004398241
344	0	9,993	99.89004398241
345	0	9,993	99.89004398241
346	0	9,993	99.89004398241
347	0	9,993	99.89004398241
348	0	9,993	99.89004398241
349	0	9,993	99.89004398241
350	0	9,993	99.89004398241
351	0	9,993	99.89004398241
352	0	9,993	99.89004398241
353	0	9,993	99.89004398241
354	0	9,993	99.89004398241
355	0	9,993	99.89004398241
356	0	9,993	99.89004398241
357	0	9,993	99.89004398241
358	0	9,993	99.89004398241
359	0	9,993	99.89004398241
360	0	9,993	99.89004398241
361	0	9,993	99.89004398241
362	0	9,993	99.89004398241
363	0	9,993	99.89004398241
364	0	9,993	99.89004398241
365	0	9,993	99.89004398241
366	0	9,993	99.89004398241
367	0	9,993	99.89004398241
368	0	9,993	99.89004398241
369	0	9,993	99.89004398241
370	0	9,993	99.89004398241
371	0	9,993	99.89004398241
372	0	9,993	99.89004398241
373	0	9,993	99.89004398241
374	0	9,993	99.89004398241
375	0	9,993	99.89004398241
376	0	9,993	99.89004398241
377	0	9,993	99.89004398241
378	0	9,993	99.89004398241
379	0	9,993	99.89004398241
380	0	9,993	99.89004398241
381	0	9,993	99.89004398241
382	0	9,993	99.89004398241
383	0	9,993	99.89004398241
384	0	9,993	99.89004398241
385	0	9,993	99.89004398241
386	0	9,993	99.89004398241
387	0	9,993	99.89004398241
388	0	9,993	99.89004398241
389	0	9,993	99.89004398241
390	0	9,993	99.89004398241
391	1	9,994	99.90003998401
392	0	9,994	99.90003998401
393	0	9,994	99.90003998401
394	0	9,994	99.90003998401
395	0	9,994	99.90003998401
396	0	9,994	99.90003998401
397	0	9,994	99.90003998401
398	0	9,994	99.90003998401
399	0	9,994	99.90003998401
400	0	9,994	99.90003998401
401	0	9,994	99.90003998401
402	0	9,994	99.90003998401
403	0	9,994	99.90003998401
404	0	9,994	99.90003998401
405	0	9,994	99.90003998401
406	0	9,994	99.90003998401
407	1	9,995	99.91003598561
408	0	9,995	99.91003598561
409	0	9,995	99.91003598561
410	0	9,995	99.91003598561
411	0	9,995	99.91003598561
412	0	9,995	99.91003598561
413	0	9,995	99.91003598561
414	0	9,995	99.91003598561
415	0	9,995	99.91003598561
416	0	9,995	99.91003598561
417	0	9,995	99.91003598561
418	0	9,995	99.91003598561
419	0	9,995	99.91003598561
420	0	9,995	99.91003598561
421	0	9,995	99.91003598561
422	0	9,995	99.91003598561
423	0	9,995	99.91003598561
424	0	9,995	99.91003598561
425	0	9,995	99.91003598561
426	0	9,995	99.91003598561
427	0	9,995	99.91003598561
428	0	9,995	99.91003598561
429	1	9,996	99.92003198721
430	0	9,996	99.92003198721
431	0	9,996	99.92003198721
432	0	9,996	99.92003198721
433	0	9,996	99.92003198721
434	0	9,996	99.92003198721
435	0	9,996	99.92003198721
436	0	9,996	99.92003198721
437	0	9,996	99.92003198721
438	0	9,996	99.92003198721
439	0	9,996	99.92003198721
440	0	9,996	99.92003198721
441	0	9,996	99.92003198721
442	0	9,996	99.92003198721
443	0	9,996	99.92003198721
444	0	9,996	99.92003198721
445	0	9,996	99.92003198721
446	0	9,996	99.92003198721
447	0	9,996	99.92003198721
448	0	9,996	99.92003198721
449	0	9,996	99.92003198721
450	0	9,996	99.92003198721
451	0	9,996	99.92003198721
452	0	9,996	99.92003198721
453	0	9,996	99.92003198721
454	0	9,996	99.92003198721
455	0	9,996	99.92003198721
456	0	9,996	99.92003198721
457	0	9,996	99.92003198721
458	0	9,996	99.92003198721
459	0	9,996	99.92003198721
460	0	9,996	99.92003198721
461	0	9,996	99.92003198721
462	0	9,996	99.92003198721
463	0	9,996	99.92003198721
464	0	9,996	99.92003198721
465	0	9,996	99.92003198721
466	0	9,996	99.92003198721
467	0	9,996	99.92003198721
468	0	9,996	99.92003198721
469	0	9,996	99.92003198721
470	0	9,996	99.92003198721
471	0	9,996	99.92003198721
472	0	9,996	99.92003198721
473	0	9,996	99.92003198721
474	0	9,996	99.92003198721
475	0	9,996	99.92003198721
476	0	9,996	99.92003198721
477	0	9,996	99.92003198721
478	0	9,996	99.92003198721
479	0	9,996	99.92003198721
480	0	9,996	99.92003198721
481	0	9,996	99.92003198721
482	0	9,996	99.92003198721
483	0	9,996	99.92003198721
484	0	9,996	99.92003198721
485	0	9,996	99.92003198721
486	0	9,996	99.92003198721
487	0	9,996	99.92003198721
488	0	9,996	99.92003198721
489	0	9,996	99.92003198721
490	0	9,996	99.92003198721
491	0	9,996	99.92003198721
492	0	9,996	99.92003198721
493	0	9,996	99.92003198721
494	0	9,996	99.92003198721
495	0	9,996	99.92003198721
496	0	9,996	99.92003198721
497	0	9,996	99.92003198721
498	0	9,996	99.92003198721
499	0	9,996	99.92003198721
500	0	9,996	99.92003198721
501	0	9,996	99.92003198721
502	0	9,996	99.92003198721
503	0	9,996	99.92003198721
504	0	9,996	99.92003198721
505	0	9,996	99.92003198721
506	0	9,996	99.92003198721
507	0	9,996	99.92003198721
508	0	9,996	99.92003198721
509	0	9,996	99.92003198721
510	0	9,996	99.92003198721
511	0	9,996	99.92003198721
512	0	9,996	99.92003198721
513	0	9,996	99.92003198721
514	0	9,996	99.92003198721
515	0	9,996	99.92003198721
516	0	9,996	99.92003198721
517	0	9,996	99.92003198721
518	0	9,996	99.92003198721
519	0	9,996	99.92003198721
520	0	9,996	99.92003198721
521	0	9,996	99.92003198721
522	0	9,996	99.92003198721
523	0	9,996	99.92003198721
524	0	9,996	99.92003198721
525	0	9,996	99.92003198721
526	0	9,996	99.92003198721
527	0	9,996	99.92003198721
528	0	9,996	99.92003198721
529	0	9,996	99.92003198721
530	0	9,996	99.92003198721
531	0	9,996	99.92003198721
532	0	9,996	99.92003198721
533	0	9,996	99.92003198721
534	0	9,996	99.92003198721
535	0	9,996	99.92003198721
536	1	9,997	99.9300279888
537	0	9,997	99.9300279888
538	0	9,997	99.9300279888
539	0	9,997	99.9300279888
540	0	9,997	99.9300279888
541	0	9,997	99.9300279888
542	0	9,997	99.9300279888
543	0	9,997	99.9300279888
544	0	9,997	99.9300279888
545	0	9,997	99.9300279888
546	0	9,997	99.9300279888
547	0	9,997	99.9300279888
548	0	9,997	99.9300279888
549	0	9,997	99.9300279888
550	0	9,997	99.9300279888
551	0	9,997	99.9300279888
552	0	9,997	99.9300279888
553	0	9,997	99.9300279888
554	0	9,997	99.9300279888
555	0	9,997	99.9300279888
556	0	9,997	99.9300279888
557	0	9,997	99.9300279888
558	0	9,997	99.9300279888
559	0	9,997	99.9300279888
560	0	9,997	99.9300279888
561	0	9,997	99.9300279888
562	0	9,997	99.9300279888
563	0	9,997	99.9300279888
564	0	9,997	99.9300279888
565	0	9,997	99.9300279888
566	0	9,997	99.9300279888
567	0	9,997	99.9300279888
568	0	9,997	99.9300279888
569	0	9,997	99.9300279888
570	0	9,997	99.9300279888
571	0	9,997	99.9300279888
572	0	9,997	99.9300279888
573	0	9,997	99.9300279888
574	0	9,997	99.9300279888
575	0	9,997	99.9300279888
576	0	9,997	99.9300279888
577	0	9,997	99.9300279888
578	0	9,997	99.9300279888
579	0	9,997	99.9300279888
580	0	9,997	99.9300279888
581	0	9,997	99.9300279888
582	0	9,997	99.9300279888
583	0	9,997	99.9300279888
584	0	9,997	99.9300279888
585	0	9,997	99.9300279888
586	0	9,997	99.9300279888
587	0	9,997	99.9300279888
588	0	9,997	99.9300279888
589	0	9,997	99.9300279888
590	0	9,997	99.9300279888
591	0	9,997	99.9300279888
592	0	9,997	99.9300279888
593	0	9,997	99.9300279888
594	0	9,997	99.9300279888
595	0	9,997	99.9300279888
596	0	9,997	99.9300279888
597	0	9,997	99.9300279888
598	0	9,997	99.9300279888
599	0	9,997	99.9300279888
600	0	9,997	99.9300279888
601	0	9,997	99.9300279888
602	0	9,997	99.9300279888
603	0	9,997	99.9300279888
604	0	9,997	99.9300279888
605	0	9,997	99.9300279888
606	0	9,997	99.9300279888
607	0	9,997	99.9300279888
608	0	9,997	99.9300279888
609	0	9,997	99.9300279888
610	0	9,997	99.9300279888
611	0	9,997	99.9300279888
612	0	9,997	99.9300279888
613	0	9,997	99.9300279888
614	0	9,997	99.9300279888
615	0	9,997	99.9300279888
616	0	9,997	99.9300279888
617	0	9,997	99.9300279888
618	0	9,997	99.9300279888
619	0	9,997	99.9300279888
620	0	9,997	99.9300279888
621	0	9,997	99.9300279888
622	0	9,997	99.9300279888
623	0	9,997	99.9300279888
624	0	9,997	99.9300279888
625	0	9,997	99.9300279888
626	0	9,997	99.9300279888
627	0	9,997	99.9300279888
628	0	9,997	99.9300279888
629	0	9,997	99.9300279888
630	0	9,997	99.9300279888
631	0	9,997	99.9300279888
632	0	9,997	99.9300279888
633	0	9,997	99.9300279888
634	0	9,997	99.9300279888
635	0	9,997	99.9300279888
636	0	9,997	99.9300279888
637	0	9,997	99.9300279888
638	0	9,997	99.9300279888
639	0	9,997	99.9300279888
640	0	9,997	99.9300279888
641	0	9,997	99.9300279888
642	0	9,997	99.9300279888
643	0	9,997	99.9300279888
644	0	9,997	99.9300279888
645	0	9,997	99.9300279888
646	0	9,997	99.9300279888
647	0	9,997	99.9300279888
648	0	9,997	99.9300279888
649	0	9,997	99.9300279888
650	0	9,997	99.9300279888
651	0	9,997	99.9300279888
652	0	9,997	99.9300279888
653	0	9,997	99.9300279888
654	0	9,997	99.9300279888
655	0	9,997	99.9300279888
656	0	9,997	99.9300279888
657	0	9,997	99.9300279888
658	0	9,997	99.9300279888
659	0	9,997	99.9300279888
660	0	9,997	99.9300279888
661	0	9,997	99.9300279888
662	0	9,997	99.9300279888
663	0	9,997	99.9300279888
664	0	9,997	99.9300279888
665	0	9,997	99.9300279888
666	0	9,997	99.9300279888
667	0	9,997	99.9300279888
668	0	9,997	99.9300279888
669	0	9,997	99.9300279888
670	0	9,997	99.9300279888
671	0	9,997	99.9300279888
672	0	9,997	99.9300279888
673	0	9,997	99.9300279888
674	0	9,997	99.9300279888
675	0	9,997	99.9300279888
676	0	9,997	99.9300279888
677	0	9,997	99.9300279888
678	0	9,997	99.9300279888
679	0	9,997	99.9300279888
680	0	9,997	99.9300279888
681	0	9,997	99.9300279888
682	0	9,997	99.9300279888
683	0	9,997	99.9300279888
684	0	9,997	99.9300279888
685	0	9,997	99.9300279888
686	0	9,997	99.9300279888
687	0	9,997	99.9300279888
688	0	9,997	99.9300279888
689	0	9,997	99.9300279888
690	0	9,997	99.9300279888
691	0	9,997	99.9300279888
692	0	9,997	99.9300279888
693	0	9,997	99.9300279888
694	0	9,997	99.9300279888
695	0	9,997	99.9300279888
696	0	9,997	99.9300279888
697	0	9,997	99.9300279888
698	0	9,997	99.9300279888
699	0	9,997	99.9300279888
700	0	9,997	99.9300279888
701	0	9,997	99.9300279888
702	0	9,997	99.9300279888
703	0	9,997	99.9300279888
704	0	9,997	99.9300279888
705	0	9,997	99.9300279888
706	0	9,997	99.9300279888
707	0	9,997	99.9300279888
708	0	9,997	99.9300279888
709	0	9,997	99.9300279888
710	0	9,997	99.9300279888
711	0	9,997	99.9300279888
712	0	9,997	99.9300279888
713	0	9,997	99.9300279888
714	0	9,997	99.9300279888
715	0	9,997	99.9300279888
716	0	9,997	99.9300279888
717	0	9,997	99.9300279888
718	0	9,997	99.9300279888
719	0	9,997	99.9300279888
720	0	9,997	99.9300279888
721	0	9,997	99.9300279888
722	0	9,997	99.9300279888
723	0	9,997	99.9300279888
724	0	9,997	99.9300279888
725	0	9,997	99.9300279888
726	0	9,997	99.9300279888
727	1	9,998	99.9400239904
728	0	9,998	99.9400239904
729	0	9,998	99.9400239904
730	0	9,998	99.9400239904
731	0	9,998	99.9400239904
732	0	9,998	99.9400239904
733	0	9,998	99.9400239904
734	0	9,998	99.9400239904
735	0	9,998	99.9400239904
736	0	9,998	99.9400239904
737	0	9,998	99.9400239904
738	0	9,998	99.9400239904
739	0	9,998	99.9400239904
740	0	9,998	99.9400239904
741	0	9,998	99.9400239904
742	0	9,998	99.9400239904
743	0	9,998	99.9400239904
744	0	9,998	99.9400239904
745	0	9,998	99.9400239904
746	0	9,998	99.9400239904
747	0	9,998	99.9400239904
748	0	9,998	99.9400239904
749	0	9,998	99.9400239904
750	0	9,998	99.9400239904
751	0	9,998	99.9400239904
752	0	9,998	99.9400239904
753	0	9,998	99.9400239904
754	0	9,998	99.9400239904
755	0	9,998	99.9400239904
756	0	9,998	99.9400239904
757	0	9,998	99.9400239904
758	0	9,998	99.9400239904
759	0	9,998	99.9400239904
760	0	9,998	99.9400239904
761	0	9,998	99.9400239904
762	0	9,998	99.9400239904
763	0	9,998	99.9400239904
764	0	9,998	99.9400239904
765	0	9,998	99.9400239904
766	0	9,998	99.9400239904
767	0	9,998	99.9400239904
768	0	9,998	99.9400239904
769	0	9,998	99.9400239904
770	0	9,998	99.9400239904
771	0	9,998	99.9400239904
772	0	9,998	99.9400239904
773	0	9,998	99.9400239904
774	0	9,998	99.9400239904
775	0	9,998	99.9400239904
776	0	9,998	99.9400239904
777	0	9,998	99.9400239904
778	0	9,998	99.9400239904
779	0	9,998	99.9400239904
780	0	9,998	99.9400239904
781	0	9,998	99.9400239904
782	0	9,998	99.9400239904
783	0	9,998	99.9400239904
784	0	9,998	99.9400239904
785	0	9,998	99.9400239904
786	0	9,998	99.9400239904
787	0	9,998	99.9400239904
788	0	9,998	99.9400239904
789	0	9,998	99.9400239904
790	1	9,999	99.950019992
791	0	9,999	99.950019992
792	0	9,999	99.950019992
793	0	9,999	99.950019992
794	0	9,999	99.950019992
795	0	9,999	99.950019992
796	0	9,999	99.950019992
797	0	9,999	99.950019992
798	0	9,999	99.950019992
799	0	9,999	99.950019992
800	0	9,999	99.950019992
801	0	9,999	99.950019992
802	0	9,999	99.950019992
803	0	9,999	99.950019992
804	0	9,999	99.950019992
805	0	9,999	99.950019992
806	0	9,999	99.950019992
807	0	9,999	99.950019992
808	0	9,999	99.950019992
809	0	9,999	99.950019992
810	0	9,999	99.950019992
811	0	9,999	99.950019992
812	0	9,999	99.950019992
813	0	9,999	99.950019992
814	0	9,999	99.950019992
815	0	9,999	99.950019992
816	0	9,999	99.950019992
817	0	9,999	99.950019992
818	0	9,999	99.950019992
819	0	9,999	99.950019992
820	0	9,999	99.950019992
821	0	9,999	99.950019992
822	0	9,999	99.950019992
823	0	9,999	99.950019992
824	0	9,999	99.950019992
825	0	9,999	99.950019992
826	0	9,999	99.950019992
827	0	9,999	99.950019992
828	0	9,999	99.950019992
829	0	9,999	99.950019992
830	0	9,999	99.950019992
831	0	9,999	99.950019992
832	0	9,999	99.950019992
833	0	9,999	99.950019992
834	0	9,999	99.950019992
835	0	9,999	99.950019992
836	0	9,999	99.950019992
837	0	9,999	99.950019992
838	0	9,999	99.950019992
839	0	9,999	99.950019992
840	0	9,999	99.950019992
841	0	9,999	99.950019992
842	0	9,999	99.950019992
843	0	9,999	99.950019992
844	0	9,999	99.950019992
845	0	9,999	99.950019992
846	0	9,999	99.950019992
847	0	9,999	99.950019992
848	0	9,999	99.950019992
849	0	9,999	99.950019992
850	0	9,999	99.950019992
851	0	9,999	99.950019992
852	0	9,999	99.950019992
853	0	9,999	99.950019992
854	0	9,999	99.950019992
855	0	9,999	99.950019992
856	0	9,999	99.950019992
857	0	9,999	99.950019992
858	0	9,999	99.950019992
859	0	9,999	99.950019992
860	0	9,999	99.950019992
861	0	9,999	99.950019992
862	0	9,999	99.950019992
863	0	9,999	99.950019992
864	0	9,999	99.950019992
865	0	9,999	99.950019992
866	0	9,999	99.950019992
867	0	9,999	99.950019992
868	0	9,999	99.950019992
869	0	9,999	99.950019992
870	0	9,999	99.950019992
871	0	9,999	99.950019992
872	0	9,999	99.950019992
873	0	9,999	99.950019992
874	0	9,999	99.950019992
875	0	9,999	99.950019992
876	0	9,999	99.950019992
877	0	9,999	99.950019992
878	0	9,999	99.950019992
879	0	9,999	99.950019992
880	0	9,999	99.950019992
881	0	9,999	99.950019992
882	0	9,999	99.950019992
883	0	9,999	99.950019992
884	0	9,999	99.950019992
885	0	9,999	99.950019992
886	0	9,999	99.950019992
887	0	9,999	99.950019992
888	0	9,999	99.950019992
889	0	9,999	99.950019992
890	0	9,999	99.950019992
891	0	9,999	99.950019992
892	0	9,999	99.950019992
893	0	9,999	99.950019992
894	0	9,999	99.950019992
895	0	9,999	99.950019992
896	0	9,999	99.950019992
897	0	9,999	99.950019992
898	0	9,999	99.950019992
899	0	9,999	99.950019992
900	0	9,999	99.950019992
901	0	9,999	99.950019992
902	0	9,999	99.950019992
903	0	9,999	99.950019992
904	0	9,999	99.950019992
905	0	9,999	99.950019992
906	0	9,999	99.950019992
907	0	9,999	99.950019992
908	0	9,999	99.950019992
909	0	9,999	99.950019992
910	0	9,999	99.950019992
911	0	9,999	99.950019992
912	0	9,999	99.950019992
913	0	9,999	99.950019992
914	0	9,999	99.950019992
915	0	9,999	99.950019992
916	0	9,999	99.950019992
917	0	9,999	99.950019992
918	0	9,999	99.950019992
919	0	9,999	99.950019992
920	0	9,999	99.950019992
921	0	9,999	99.950019992
922	0	9,999	99.950019992
923	0	9,999	99.950019992
924	0	9,999	99.950019992
925	0	9,999	99.950019992
926	0	9,999	99.950019992
927	0	9,999	99.950019992
928	0	9,999	99.950019992
929	0	9,999	99.950019992
930	0	9,999	99.950019992
931	0	9,999	99.950019992
932	0	9,999	99.950019992
933	0	9,999	99.950019992
934	0	9,999	99.950019992
935	0	9,999	99.950019992
936	0	9,999	99.950019992
937	0	9,999	99.950019992
938	0	9,999	99.950019992
939	0	9,999	99.950019992
940	0	9,999	99.950019992
941	0	9,999	99.950019992
942	0	9,999	99.950019992
943	0	9,999	99.950019992
944	0	9,999	99.950019992
